Species	Status	Real age	Age	time stored	3856	3400	3276	2923	2854	1901	1746	1636	1539	1457	1307	1154	1076	1027	880	526	401
AR	SF	1	AR	1	5	0.01137	0.05797	0.08119	0.09919	0.07789	0.01396	0.03758	0.13029	0.1246	0.09235	0.08661	0.09358	0.13959	0.16465	0.08091	0.19611	0.17638
AR	SF	1	AR	1	5	0.01012	0.0409	0.05707	0.06157	0.0496	0.00978	0.01516	0.09003	0.0877	0.06458	0.05989	0.05854	0.08323	0.09519	0.05049	0.12174	0.11044
AR	SF	1	AR	1	5	0.01092	0.05209	0.07205	0.08427	0.06832	0.01351	0.0325	0.11355	0.10566	0.0841	0.08034	0.08481	0.12583	0.15293	0.07289	0.16811	0.15632
AR	SF	1	AR	1	5	0.01479	0.05555	0.07726	0.07656	0.06262	0.01463	0.02123	0.12077	0.11646	0.08239	0.07876	0.08119	0.12515	0.14872	0.07562	0.1874	0.16724
AR	SF	1	AR	1	9	0.01033	0.04768	0.07015	0.07854	0.06511	0.01456	0.02546	0.14072	0.13724	0.09805	0.09467	0.09163	0.13312	0.14236	0.0783	0.18384	0.16052
AR	SF	1	AR	1	9	0.01084	0.06018	0.08671	0.11708	0.09028	0.01633	0.05975	0.15839	0.14474	0.11311	0.10566	0.13228	0.17839	0.21825	0.1034	0.23537	0.21225
AR	SF	1	AR	1	9	0.01723	0.04878	0.06535	0.07709	0.06357	0.017	0.03083	0.09796	0.08919	0.07021	0.06718	0.07882	0.12494	0.15216	0.07241	0.16082	0.14266
AR	SF	1	AR	1	9	0.01371	0.05111	0.07558	0.09084	0.07267	0.01615	0.03601	0.15039	0.1435	0.10313	0.09663	0.1022	0.15301	0.1774	0.08871	0.21697	0.19105
AR	SF	1	AR	1	9	0.00998	0.06411	0.08876	0.12937	0.10104	0.01747	0.06956	0.13297	0.11636	0.10409	0.09884	0.13387	0.18552	0.23847	0.10057	0.22801	0.20971
AR	SF	1	AR	1	9	0.00899	0.07339	0.10911	0.15361	0.1164	0.0158	0.06917	0.19667	0.18267	0.13904	0.12499	0.14669	0.19399	0.22361	0.10762	0.25781	0.2227
AR	SF	1	AR	1	9	0.00899	0.06122	0.08778	0.13073	0.09909	0.01368	0.06294	0.16215	0.14999	0.11477	0.10489	0.12943	0.17587	0.20892	0.09879	0.23704	0.21221
AR	SF	1	AR	1	9	0.01409	0.0647	0.09378	0.08431	0.07	0.01616	0.02364	0.15916	0.14676	0.10403	0.10217	0.10673	0.16286	0.20242	0.08799	0.22021	0.20401
AR	SF	1	AR	1	9	0.00779	0.04581	0.06509	0.11103	0.08659	0.01445	0.05832	0.12105	0.10923	0.09356	0.0886	0.11269	0.15542	0.19155	0.08526	0.19349	0.17866
AR	SF	1	AR	1	9	0.01111	0.05681	0.08201	0.13532	0.10343	0.01531	0.06692	0.16877	0.16626	0.12978	0.11815	0.13154	0.16068	0.17211	0.09382	0.22495	0.19947
AR	SF	1	AR	1	9	0.00751	0.06252	0.08884	0.15482	0.11735	0.01463	0.08276	0.15544	0.1402	0.1211	0.11039	0.14945	0.1917	0.2329	0.10298	0.24041	0.21871
AR	SF	1	AR	1	9	0.0109	0.04839	0.06699	0.07382	0.0603	0.01374	0.02542	0.10303	0.09186	0.07139	0.06758	0.07522	0.11709	0.14263	0.06818	0.15372	0.13752
AR	SF	1	AR	1	9	0.00726	0.06686	0.09407	0.16727	0.1253	0.01287	0.0933	0.15963	0.14322	0.12799	0.11533	0.16143	0.20614	0.25002	0.11081	0.25709	0.2348
AR	SF	1	AR	1	9	0.00656	0.0823	0.10937	0.17319	0.12912	0.01474	0.0987	0.14183	0.12397	0.12224	0.11127	0.16624	0.21204	0.26155	0.1082	0.26111	0.24878
AR	SF	1	AR	1	9	0.00964	0.05462	0.07518	0.10839	0.0852	0.01594	0.0543	0.1437	0.13288	0.10573	0.09921	0.11759	0.16783	0.20125	0.09318	0.21627	0.1924
AR	SF	1	AR	1	9	0.01317	0.07065	0.10379	0.1161	0.09334	0.01807	0.04018	0.17269	0.155	0.11786	0.11135	0.12485	0.18392	0.22617	0.09866	0.22617	0.20004
AR	BF	3	AR	3	6	0.00671	0.03842	0.05409	0.06453	0.05036	0.00905	0.0276	0.10774	0.10138	0.07602	0.06886	0.07724	0.09551	0.10363	0.05672	0.13147	0.12064
AR	BF	3	AR	3	6	0.01206	0.05072	0.07601	0.06784	0.05394	0.0118	0.01655	0.16153	0.15312	0.10529	0.09467	0.08662	0.11275	0.10883	0.06831	0.18196	0.1647
AR	BF	3	AR	3	6	0.00737	0.04641	0.06578	0.08285	0.06391	0.0084	0.0308	0.11306	0.10783	0.08197	0.07395	0.08042	0.10302	0.1097	0.05899	0.1417	0.12751
AR	BF	3	AR	3	6	0.00921	0.05921	0.08799	0.12567	0.095	0.01351	0.05478	0.17235	0.1573	0.11427	0.10195	0.11967	0.17048	0.18816	0.09237	0.22744	0.18939
AR	BF	3	AR	3	6	0.01191	0.06662	0.09717	0.13472	0.10225	0.01343	0.0479	0.18124	0.16796	0.12571	0.11243	0.12327	0.17106	0.18582	0.09282	0.23977	0.20645
AR	BF	3	AR	3	6	0.00871	0.05662	0.08229	0.132	0.10077	0.01139	0.05732	0.16362	0.15754	0.128	0.11212	0.12283	0.14155	0.13711	0.08238	0.19839	0.17655
AR	BF	3	AR	3	6	0.00855	0.09103	0.13006	0.16095	0.1196	0.01272	0.06568	0.2163	0.19091	0.14036	0.12732	0.15956	0.22548	0.26775	0.11609	0.30087	0.25967
AR	BF	3	AR	3	6	0.00851	0.06776	0.09873	0.13975	0.10464	0.01096	0.0551	0.1897	0.17681	0.13685	0.11782	0.12937	0.15648	0.16035	0.08828	0.22584	0.20288
AR	BF	3	AR	3	6	0.00683	0.05811	0.08575	0.13509	0.10167	0.01145	0.05774	0.1716	0.15907	0.12509	0.11008	0.12719	0.15829	0.16747	0.08713	0.22295	0.19881
AR	BF	3	AR	3	6	0.01397	0.06446	0.09083	0.08694	0.06961	0.0124	0.02238	0.17157	0.16758	0.11649	0.10799	0.10441	0.14167	0.14765	0.08271	0.23018	0.20825
AR	BF	3	AR	3	6	0.00725	0.05842	0.08395	0.09935	0.07621	0.01016	0.03267	0.1576	0.15104	0.11179	0.09942	0.10152	0.13405	0.13866	0.07694	0.19084	0.17258
AR	BF	3	AR	3	6	0.00778	0.06461	0.08877	0.11035	0.08429	0.01182	0.0448	0.15331	0.14141	0.10696	0.09808	0.11804	0.16642	0.19255	0.09181	0.23239	0.20749
AR	BF	3	AR	3	6	0.01058	0.05554	0.07885	0.07543	0.06034	0.01088	0.01876	0.16175	0.15911	0.11098	0.10147	0.08941	0.11641	0.11181	0.07087	0.19148	0.17331
AR	BF	3	AR	3	6	0.01003	0.09955	0.13945	0.17042	0.12794	0.0126	0.05903	0.22008	0.20938	0.16189	0.14335	0.15421	0.193	0.2123	0.10525	0.27673	0.25045
AR	BF	3	AR	3	6	0.00669	0.04971	0.07045	0.08239	0.06513	0.00952	0.02456	0.12128	0.11657	0.09028	0.08114	0.07828	0.10014	0.10083	0.06072	0.13565	0.1229
AR	BF	3	AR	3	6	0.0072	0.09181	0.13238	0.16261	0.11985	0.01152	0.06905	0.22962	0.2058	0.14675	0.13012	0.16386	0.2147	0.241	0.11034	0.29995	0.27365
AR	BF	3	AR	3	6	0.00461	0.02757	0.0385	0.06072	0.04861	0.00818	0.03211	0.10041	0.09591	0.07841	0.07094	0.07944	0.09846	0.09897	0.05825	0.1345	0.12529
AR	BF	3	AR	3	6	0.00949	0.10116	0.13863	0.16606	0.12392	0.01465	0.07167	0.227	0.20737	0.14923	0.13785	0.17147	0.24215	0.27572	0.12559	0.33943	0.29936
AR	BF	3	AR	3	6	0.01395	0.0722	0.10562	0.10337	0.07967	0.01537	0.03424	0.21201	0.2033	0.12889	0.11928	0.11699	0.14373	0.1344	0.08279	0.23286	0.21086
AR	BF	3	AR	3	6	0.00851	0.08119	0.10911	0.13925	0.10563	0.01289	0.05444	0.17881	0.17001	0.12736	0.11432	0.13374	0.17166	0.18534	0.09768	0.2397	0.21955
AR	BF	3	AR	3	6	0.01	0.09046	0.13682	0.13297	0.09971	0.01359	0.04195	0.27407	0.26269	0.16147	0.14559	0.14437	0.18262	0.17735	0.09884	0.29424	0.26671
AR	BF	3	AR	3	6	0.00931	0.08597	0.11649	0.1372	0.10329	0.01195	0.05073	0.2049	0.19381	0.14103	0.12773	0.14509	0.19369	0.21488	0.10424	0.28736	0.26126
AR	BF	3	AR	3	6	0.0104	0.06725	0.10063	0.12862	0.09631	0.01343	0.05452	0.21111	0.19871	0.13408	0.11935	0.12978	0.1612	0.15858	0.088	0.24139	0.21522
AR	BF	3	AR	3	6	0.00876	0.07433	0.10235	0.14039	0.10504	0.01229	0.06137	0.19084	0.1758	0.12853	0.11695	0.14485	0.2036	0.23754	0.11051	0.29244	0.26223
AR	BF	3	AR	3	6	0.00771	0.08456	0.11852	0.14306	0.10755	0.01157	0.05548	0.2065	0.19556	0.14506	0.12588	0.13839	0.17049	0.17518	0.09559	0.24865	0.22794
AR	BF	3	AR	3	6	0.01027	0.06306	0.08735	0.09196	0.07139	0.01133	0.02368	0.15185	0.14997	0.10573	0.09563	0.08827	0.1188	0.11786	0.07056	0.19284	0.17159
AR	BF	3	AR	3	6	0.00952	0.06305	0.09236	0.10609	0.07995	0.01187	0.03971	0.18859	0.18326	0.12048	0.10627	0.10462	0.13339	0.1207	0.07761	0.22121	0.20313
AR	BF	3	AR	3	6	0.00974	0.08456	0.11852	0.15929	0.11748	0.01307	0.06405	0.22573	0.20772	0.14984	0.13015	0.15307	0.20708	0.22782	0.11357	0.307	0.27696
AR	BF	3	AR	3	6	0.00933	0.1025	0.14552	0.1558	0.1173	0.01397	0.04828	0.25051	0.23235	0.15929	0.14309	0.15407	0.23107	0.25732	0.12208	0.334	0.29434
AR	BF	3	AR	3	6	0.01042	0.08265	0.11553	0.1735	0.12845	0.0127	0.07534	0.21103	0.2004	0.15473	0.13545	0.16073	0.19757	0.21336	0.10534	0.28452	0.25586
AR	BF	3	AR	3	6	0.00734	0.04023	0.05678	0.06196	0.04891	0.01053	0.0236	0.10899	0.10643	0.07411	0.0677	0.06811	0.09358	0.09169	0.05538	0.13656	0.12795
AR	BF	3	AR	3	6	0.00972	0.08097	0.11389	0.13339	0.09994	0.01268	0.04707	0.1822	0.1683	0.1175	0.10554	0.11755	0.17481	0.19837	0.09325	0.2546	0.21851
AR	BF	3	AR	3	6	0.00961	0.07592	0.10755	0.13293	0.09996	0.01284	0.04892	0.19721	0.18424	0.12928	0.11479	0.1266	0.18687	0.20176	0.09967	0.27592	0.23799
AR	BF	3	AR	3	6	0.00659	0.04986	0.07194	0.07151	0.05552	0.00911	0.02237	0.14386	0.14269	0.09436	0.08732	0.08115	0.10013	0.09652	0.06011	0.16162	0.15002
AR	BF	3	AR	3	6	0.00643	0.07115	0.0953	0.13627	0.10121	0.00981	0.06875	0.14791	0.13134	0.10786	0.09617	0.13655	0.17007	0.20267	0.09149	0.23552	0.21566
AR	BF	3	AR	3	6	0.01076	0.06481	0.09294	0.12266	0.09249	0.01228	0.04871	0.19311	0.18838	0.12746	0.11313	0.11639	0.13954	0.13048	0.07985	0.22479	0.20181
AR	BF	3	AR	3	6	0.00576	0.09331	0.1318	0.14841	0.10926	0.01168	0.05897	0.22214	0.19984	0.13995	0.12477	0.15413	0.21243	0.24088	0.10855	0.30126	0.27275
AR	BF	3	AR	3	6	0.00639	0.0974	0.13701	0.18403	0.13372	0.01174	0.08301	0.23796	0.21512	0.15959	0.14336	0.18673	0.25082	0.30173	0.12461	0.35825	0.31931
AR	BF	3	AR	3	7	0.00932	0.07632	0.11025	0.15612	0.11756	0.01464	0.06491	0.19246	0.18903	0.13827	0.12255	0.13337	0.17621	0.19265	0.09349	0.23955	0.21241
AR	BF	3	AR	3	7	0.00763	0.05886	0.0864	0.14039	0.10352	0.01126	0.0681	0.16252	0.15579	0.11554	0.10062	0.11779	0.15408	0.16021	0.07897	0.19984	0.18034
AR	BF	3	AR	3	7	0.00703	0.08652	0.13037	0.17884	0.13122	0.01247	0.07788	0.22405	0.21422	0.15043	0.13185	0.15129	0.20824	0.22109	0.10357	0.27728	0.252
AR	GR	3	AR	3	4	0.00753	0.13322	0.16287	0.15472	0.11962	0.01332	0.08105	0.10759	0.08652	0.10442	0.10182	0.13894	0.23327	0.29989	0.10321	0.29014	0.28304
AR	GR	3	AR	3	4	0.00891	0.10303	0.14158	0.15731	0.11995	0.01341	0.06738	0.19596	0.17346	0.13861	0.13396	0.16213	0.25278	0.32119	0.12368	0.32418	0.29614
AR	GR	3	AR	3	4	0.00855	0.08747	0.11166	0.12374	0.09224	0.01089	0.04876	0.11742	0.1033	0.08952	0.08131	0.11039	0.15885	0.20298	0.08094	0.20749	0.18939
AR	GR	3	AR	3	4	0.00815	0.09243	0.12543	0.15168	0.11208	0.01281	0.06531	0.19373	0.17063	0.13337	0.11943	0.15409	0.2143	0.25948	0.10887	0.32195	0.29487
AR	GR	3	AR	3	4	0.01012	0.10465	0.1403	0.13543	0.10512	0.0114	0.04307	0.16785	0.15243	0.1252	0.1173	0.12836	0.19531	0.23642	0.09803	0.26222	0.24009
AR	GR	3	AR	3	4	0.00852	0.12571	0.16592	0.13466	0.10073	0.01275	0.0429	0.21502	0.19241	0.14128	0.12862	0.14451	0.20675	0.24716	0.11165	0.3143	0.29056
AR	GR	3	AR	3	4	0.0043	0.06469	0.08377	0.10021	0.07592	0.00617	0.04556	0.0985	0.08961	0.07603	0.06851	0.09135	0.12163	0.14743	0.0603	0.14042	0.12818
AR	GR	3	AR	3	4	0.00732	0.10841	0.14473	0.19242	0.14148	0.01324	0.09854	0.20474	0.18042	0.1513	0.1368	0.18295	0.2709	0.3344	0.12198	0.35647	0.32377
AR	GR	3	AR	3	4	0.00904	0.09666	0.13258	0.18333	0.13802	0.01394	0.08927	0.17574	0.1565	0.13552	0.12389	0.15938	0.23528	0.29057	0.11374	0.3036	0.2731
AR	GR	3	AR	3	4	0.00838	0.05015	0.06899	0.09206	0.0712	0.01158	0.04136	0.12304	0.11476	0.08948	0.08026	0.09183	0.1181	0.13027	0.06665	0.16288	0.14625
AR	GR	3	AR	3	4	0.00785	0.11813	0.16094	0.18919	0.14151	0.01226	0.08841	0.19965	0.17811	0.15525	0.1409	0.18145	0.25585	0.31285	0.12071	0.34109	0.31828
AR	GR	3	AR	3	4	0.00668	0.07223	0.09144	0.10528	0.08256	0.00975	0.04803	0.10526	0.0957	0.09103	0.08845	0.10728	0.16565	0.19574	0.08161	0.20206	0.19687
AR	GR	3	AR	3	4	0.01148	0.09013	0.11503	0.16822	0.12169	0.01547	0.08556	0.14783	0.12432	0.11372	0.10098	0.1501	0.20812	0.25531	0.10148	0.30222	0.2937
AR	GR	3	AR	3	4	0.00636	0.1832	0.22176	0.14583	0.10685	0.01337	0.0452	0.23522	0.1907	0.14117	0.13051	0.15208	0.26612	0.3244	0.12688	0.4234	0.40249
AR	GR	3	AR	3	4	0.01174	0.10896	0.14131	0.15582	0.11658	0.01507	0.06721	0.16676	0.14991	0.1237	0.11155	0.14065	0.19758	0.23067	0.09406	0.23852	0.21625
AR	GR	3	AR	3	4	0.00638	0.14995	0.19782	0.17314	0.13337	0.01162	0.0657	0.18373	0.16091	0.14591	0.14095	0.16875	0.28642	0.36615	0.12658	0.34963	0.31793
AR	GR	3	AR	3	17	0.01381	0.04857	0.06769	0.05667	0.04776	0.01262	0.015	0.10642	0.09876	0.06996	0.0686	0.07286	0.11601	0.14286	0.06854	0.16444	0.15084
AR	GR	3	AR	3	17	0.01113	0.04669	0.06459	0.05179	0.04264	0.01012	0.01351	0.09367	0.08476	0.05962	0.05747	0.06476	0.10424	0.12901	0.05774	0.14359	0.12689
AR	GR	3	AR	3	17	0.00839	0.04747	0.06382	0.0494	0.04076	0.00851	0.01146	0.08235	0.07369	0.05322	0.05196	0.06045	0.0971	0.12013	0.05321	0.13326	0.12167
AR	GR	3	AR	3	17	0.00955	0.04075	0.05794	0.04909	0.04155	0.00971	0.01253	0.10023	0.09474	0.06649	0.06653	0.06796	0.11002	0.13462	0.05953	0.15322	0.13606
AR	GR	3	AR	3	17	0.01352	0.08872	0.1257	0.11164	0.08927	0.014	0.02306	0.19928	0.18472	0.12894	0.12009	0.12216	0.18938	0.22082	0.1026	0.26582	0.23554
AR	GR	3	AR	3	17	0.01482	0.06387	0.08742	0.07239	0.05941	0.0129	0.01751	0.1377	0.12801	0.08812	0.08434	0.09046	0.14262	0.17338	0.08006	0.21257	0.18841
AR	GR	3	AR	3	17	0.00953	0.09534	0.13054	0.16103	0.1227	0.01224	0.06956	0.18016	0.16379	0.14113	0.12653	0.15481	0.20697	0.24327	0.10507	0.26775	0.24588
AR	GR	3	AR	3	17	0.01139	0.09385	0.12617	0.10432	0.08375	0.01398	0.0288	0.15745	0.13923	0.1058	0.10555	0.12292	0.19817	0.25543	0.10634	0.25967	0.24141
AR	GR	3	AR	3	17	0.00964	0.12582	0.17119	0.19815	0.14763	0.01172	0.08055	0.24595	0.22576	0.18566	0.16749	0.19851	0.26389	0.29283	0.12939	0.36921	0.3442
AR	GR	3	AR	3	17	0.00964	0.10332	0.14692	0.17717	0.13222	0.01235	0.06908	0.24238	0.2187	0.16764	0.15178	0.17918	0.2437	0.28658	0.1274	0.34302	0.30762
AR	GR	3	AR	3	17	0.01161	0.11241	0.1434	0.09512	0.0777	0.01252	0.02094	0.13555	0.12269	0.0986	0.09849	0.10587	0.17899	0.22441	0.09601	0.24817	0.23056
AR	GR	3	AR	3	17	0.01326	0.09945	0.13142	0.09603	0.07724	0.0141	0.02196	0.18191	0.17095	0.1217	0.11504	0.11653	0.17857	0.21425	0.09788	0.2565	0.23048
AR	GR	3	AR	3	7	0.00696	0.07633	0.11029	0.19697	0.1425	0.01037	0.1034	0.19622	0.18135	0.14504	0.12593	0.17216	0.21094	0.23329	0.10664	0.28934	0.25627
AR	GR	3	AR	3	7	0.00609	0.08692	0.11834	0.17083	0.12657	0.009	0.09341	0.1867	0.17118	0.14221	0.12495	0.17293	0.2141	0.25349	0.10965	0.28774	0.25918
AR	GR	3	AR	3	7	0.00217	0.16748	0.20134	0.15951	0.11434	0.01582	0.07591	0.24807	0.20912	0.14727	0.12804	0.16329	0.21925	0.23439	0.1278	0.38947	0.37895
AR	GR	3	AR	3	7	0.00569	0.13337	0.17343	0.14969	0.11513	0.01081	0.06127	0.21431	0.18356	0.14782	0.13879	0.18088	0.25424	0.32735	0.12806	0.36238	0.33815
AR	GR	3	AR	3	7	0.00601	0.10516	0.14521	0.17305	0.12853	0.0096	0.08705	0.2301	0.2113	0.15841	0.13743	0.17802	0.20398	0.24167	0.11123	0.32136	0.29178
AR	GR	3	AR	3	7	0.00718	0.096	0.13548	0.1776	0.13438	0.01208	0.07637	0.21922	0.20216	0.15254	0.13227	0.16158	0.19626	0.22065	0.10323	0.29027	0.2645
AR	GR	3	AR	3	7	0.00543	0.08802	0.11668	0.17004	0.12655	0.00926	0.09727	0.1782	0.15867	0.13864	0.12181	0.18049	0.20711	0.25968	0.10787	0.30749	0.29077
AR	GR	3	AR	3	7	0.00576	0.10572	0.14794	0.19203	0.14348	0.00998	0.09255	0.23705	0.21953	0.17039	0.15511	0.19857	0.26546	0.32962	0.12933	0.38548	0.35958
AR	GR	3	AR	3	7	0.00607	0.09761	0.12901	0.12162	0.09462	0.0104	0.05238	0.18276	0.17194	0.12916	0.11603	0.13508	0.16868	0.20117	0.09497	0.25839	0.24369
AR	GR	3	AR	3	7	0.00541	0.14799	0.19044	0.17472	0.12961	0.0115	0.07291	0.2091	0.17223	0.14815	0.13691	0.20589	0.29298	0.39391	0.14117	0.42043	0.39631
AR	GR	3	AR	3	7	0.00359	0.12429	0.17304	0.17885	0.13292	0.00971	0.07178	0.2821	0.24785	0.17172	0.15517	0.19777	0.27661	0.33296	0.1402	0.42357	0.38621
AR	GR	3	AR	3	7	0.0063	0.13401	0.18796	0.17952	0.13646	0.01171	0.06714	0.27568	0.24848	0.17613	0.16238	0.19333	0.30695	0.39199	0.14846	0.44877	0.39568
AR	GR	3	AR	3	14	0.01156	0.05143	0.06909	0.05749	0.04717	0.0136	0.01594	0.09561	0.08467	0.06338	0.06391	0.0746	0.11292	0.14477	0.06412	0.14471	0.13671
AR	GR	3	AR	3	14	0.0103	0.05204	0.07254	0.07464	0.05903	0.01316	0.02236	0.10727	0.0991	0.07315	0.07046	0.07829	0.11668	0.14169	0.06997	0.15854	0.14467
AR	GR	3	AR	3	14	0.00881	0.0589	0.08432	0.12833	0.09759	0.01416	0.0603	0.16106	0.15038	0.12094	0.10939	0.12598	0.1589	0.18068	0.0915	0.20528	0.18382
AR	GR	3	AR	3	14	0.01363	0.05481	0.07618	0.08386	0.06645	0.01452	0.03101	0.11367	0.10538	0.08178	0.07985	0.08852	0.12851	0.15504	0.07882	0.17562	0.15933
AR	GR	3	AR	3	14	0.01478	0.09165	0.13011	0.1354	0.10465	0.01788	0.0422	0.20542	0.19018	0.13867	0.12877	0.14007	0.19606	0.23046	0.11048	0.27336	0.24003
AR	GR	3	AR	3	14	0.00909	0.04665	0.06676	0.06583	0.05287	0.01171	0.01759	0.11234	0.10472	0.07436	0.07172	0.07743	0.11959	0.14065	0.07283	0.17037	0.15207
AR	GR	3	AR	3	14	0.01295	0.07525	0.10933	0.10373	0.08106	0.01548	0.02853	0.17306	0.15687	0.1102	0.10445	0.11393	0.16792	0.20001	0.09324	0.22529	0.208
AR	GR	3	AR	3	14	0.00931	0.04944	0.06947	0.06252	0.05174	0.0125	0.01714	0.10397	0.09575	0.07329	0.07411	0.07775	0.1204	0.14674	0.068	0.16641	0.16375
AR	GR	3	AR	3	14	0.00575	0.03921	0.05627	0.04949	0.04043	0.00981	0.01361	0.0981	0.09131	0.06556	0.06441	0.06792	0.10142	0.12109	0.05895	0.14154	0.12943
AR	GR	3	AR	3	14	0.00886	0.06614	0.09215	0.09196	0.07194	0.01416	0.02887	0.13579	0.12262	0.09235	0.08925	0.10506	0.14911	0.18606	0.08552	0.19887	0.18537
AR	GR	3	AR	3	14	0.01324	0.0516	0.07317	0.07488	0.06092	0.01545	0.02242	0.13091	0.12459	0.09161	0.08838	0.09226	0.12806	0.1499	0.0782	0.1908	0.1726
AR	GR	3	AR	3	14	0.00893	0.05471	0.07678	0.07221	0.05839	0.0124	0.02095	0.12166	0.11365	0.08073	0.07824	0.08606	0.127	0.15673	0.07834	0.1869	0.1683
AR	GR	3	AR	3	14	0.00215	0.04793	0.07168	0.06906	0.05606	0.01059	0.02256	0.13715	0.13041	0.09321	0.08762	0.09105	0.11369	0.13979	0.07204	0.18838	0.17053
AR	GR	3	AR	3	14	0.00117	0.05413	0.0798	0.06946	0.05703	0.01104	0.02144	0.13373	0.12497	0.08725	0.08473	0.09141	0.12114	0.15521	0.07441	0.18907	0.17549
AR	GR	3	AR	3	14	0.0006	0.03851	0.05593	0.0517	0.04313	0.00975	0.02026	0.10565	0.09636	0.0715	0.06923	0.07874	0.0958	0.12207	0.06232	0.15096	0.14462
AR	GR	3	AR	3	14	0.00106	0.07672	0.11248	0.14045	0.10648	0.01224	0.05417	0.20551	0.18976	0.13796	0.12597	0.1502	0.18758	0.23003	0.10696	0.27123	0.24492
AR	GR	3	AR	3	14	0.01175	0.05284	0.0744	0.06923	0.05555	0.01346	0.02192	0.12962	0.11641	0.0859	0.08189	0.09294	0.12324	0.14877	0.07202	0.16341	0.14744
AR	SF	3	AR	3	8	-0.00015	0.07265	0.0968	0.14208	0.10842	0.00947	0.07153	0.11929	0.10821	0.11002	0.10274	0.13639	0.16979	0.19486	0.09242	0.19816	0.18597
AR	SF	3	AR	3	8	0.0049	0.12002	0.16154	0.13744	0.10905	0.00953	0.05143	0.12695	0.10776	0.10912	0.11402	0.13356	0.24669	0.33042	0.10999	0.2843	0.26772
AR	SF	3	AR	3	8	0.00407	0.14575	0.19297	0.13437	0.10927	0.00885	0.04344	0.12093	0.09888	0.10936	0.11743	0.13606	0.27568	0.379	0.11725	0.30561	0.28245
AR	SF	3	AR	3	8	0.00361	0.11455	0.15312	0.13256	0.10542	0.00884	0.04978	0.12811	0.10845	0.10986	0.11649	0.13713	0.26128	0.35296	0.11796	0.30889	0.28257
AR	SF	3	AR	3	8	0.00207	0.08337	0.10806	0.11355	0.08853	0.00548	0.05218	0.08163	0.07033	0.07516	0.07449	0.0961	0.14248	0.17333	0.06795	0.15202	0.14207
AR	SF	3	AR	3	8	0.00381	0.16226	0.22294	0.16482	0.12893	0.00997	0.04972	0.19072	0.16303	0.14492	0.15118	0.1696	0.33537	0.462	0.14433	0.40643	0.36623
AR	SF	3	AR	3	8	0.00374	0.0978	0.13744	0.13406	0.10191	0.00941	0.04726	0.17543	0.15606	0.12299	0.12276	0.13855	0.22727	0.27842	0.10569	0.27217	0.24944
AR	SF	3	AR	3	8	0.00161	0.17987	0.24781	0.15942	0.12666	0.00967	0.0339	0.18199	0.14768	0.1433	0.1589	0.17028	0.40099	0.58503	0.15942	0.47372	0.42648
AR	SF	3	AR	3	8	0.00119	0.16757	0.22539	0.14188	0.11294	0.00933	0.03053	0.1509	0.12057	0.12271	0.13801	0.1479	0.35688	0.52213	0.15296	0.39687	0.35675
AR	SF	3	AR	3	5	0.00875	0.08585	0.12598	0.16635	0.12561	0.01317	0.074	0.2079	0.18646	0.14306	0.13056	0.16209	0.22739	0.27633	0.11424	0.29046	0.2516
AR	SF	3	AR	3	5	0.00781	0.05471	0.08079	0.14374	0.10926	0.00942	0.07223	0.16751	0.16246	0.12904	0.11353	0.13569	0.15456	0.16275	0.0841	0.21238	0.18934
AR	SF	3	AR	3	5	0.00776	0.13175	0.1773	0.17817	0.13557	0.01176	0.07985	0.18207	0.15602	0.13789	0.1328	0.17658	0.27021	0.3537	0.12916	0.34622	0.31478
AR	SF	3	AR	3	5	0.00781	0.07106	0.09762	0.17647	0.13181	0.00971	0.09795	0.16298	0.1504	0.13819	0.12023	0.16182	0.1908	0.21744	0.09764	0.25433	0.23227
AR	SF	3	AR	3	5	0.00646	0.10091	0.14046	0.20056	0.15025	0.00948	0.10801	0.17985	0.15938	0.14868	0.13687	0.19073	0.26838	0.33634	0.12146	0.33496	0.30195
AR	SF	3	AR	3	5	0.00693	0.10973	0.15305	0.18031	0.13758	0.01021	0.08241	0.20861	0.18312	0.15257	0.14505	0.17665	0.2808	0.35678	0.12842	0.35542	0.32118
AR	SF	3	AR	3	5	0.00685	0.10897	0.14861	0.1803	0.13562	0.01003	0.08908	0.20043	0.17663	0.15149	0.14009	0.18397	0.2608	0.32953	0.1274	0.3448	0.31329
AR	SF	3	AR	3	5	0.00695	0.10983	0.15633	0.18202	0.13462	0.01259	0.07691	0.26161	0.23582	0.16601	0.15014	0.18433	0.25768	0.31215	0.12654	0.37505	0.33507
AR	SF	3	AR	3	5	0.00612	0.08436	0.11568	0.16768	0.12513	0.00949	0.08414	0.18291	0.16633	0.13874	0.12585	0.16704	0.22215	0.2747	0.11511	0.30489	0.27868
AR	SF	3	AR	3	5	0.0082	0.10169	0.13714	0.18433	0.13909	0.01142	0.07994	0.22478	0.20824	0.17336	0.15193	0.17992	0.22915	0.25184	0.11794	0.32462	0.29381
AR	SF	3	AR	3	5	0.00691	0.11703	0.16047	0.15917	0.12144	0.01166	0.05806	0.23904	0.22088	0.161	0.14606	0.16546	0.22349	0.26278	0.11438	0.32186	0.29995
AR	SF	3	AR	3	5	0.00715	0.0791	0.10699	0.1958	0.14545	0.00919	0.10743	0.17632	0.16382	0.15506	0.13197	0.18265	0.20334	0.22304	0.1033	0.26149	0.24275
